Text Date,Value Date,Zip Code,Water Use,Power Use
Dec_2010,Dec-10,"90066
(34.002152760000456, -118.4290396619997)",14.24,448
Jan_2011,Jan-11,"90066
(34.002152760000456, -118.4290396619997)",14.53,436
Feb_2011,Feb-11,"90066
(34.002152760000456, -118.4290396619997)",13.29,378
Mar_2011,Mar-11,"90066
(34.002152760000456, -118.4290396619997)",15.26,401
Apr_2011,Apr-11,"90066
(34.002152760000456, -118.4290396619997)",15.9,360
May_2011,May-11,"90066
(34.002152760000456, -118.4290396619997)",17.77,366
Jun_2011,Jun-11,"90066
(34.002152760000456, -118.4290396619997)",18.35,353
Jul_2011,Jul-11,"90066
(34.002152760000456, -118.4290396619997)",19.26,367
Aug_2011,Aug-11,"90066
(34.002152760000456, -118.4290396619997)",19.62,373
Sep_2011,Sep-11,"90066
(34.002152760000456, -118.4290396619997)",17.91,362
Oct_2011,Oct-11,"90066
(34.002152760000456, -118.4290396619997)",17.17,379
Nov_2011,Nov-11,"90066
(34.002152760000456, -118.4290396619997)",15.48,399
Dec_2011,Dec-11,"90066
(34.002152760000456, -118.4290396619997)",15.17,448
Jan_2012,Jan-12,"90066
(34.002152760000456, -118.4290396619997)",15.41,433
Feb_2012,Feb-12,"90066
(34.002152760000456, -118.4290396619997)",14.72,385
Mar_2012,Mar-12,"90066
(34.002152760000456, -118.4290396619997)",16,397
Apr_2012,Apr-12,"90066
(34.002152760000456, -118.4290396619997)",15.61,359
May_2012,May-12,"90066
(34.002152760000456, -118.4290396619997)",17.44,354
Jun_2012,Jun-12,"90066
(34.002152760000456, -118.4290396619997)",18.36,336
Jul_2012,Jul-12,"90066
(34.002152760000456, -118.4290396619997)",12.81,370
Aug_2012,Aug-12,"90066
(34.002152760000456, -118.4290396619997)",13.24,398
Sep_2012,Sep-12,"90066
(34.002152760000456, -118.4290396619997)",12.28,386
Oct_2012,Oct-12,"90066
(34.002152760000456, -118.4290396619997)",12.22,395
Nov_2012,Nov-12,"90066
(34.002152760000456, -118.4290396619997)",9.44,401
Dec_2013,Dec-12,"90066
(34.002152760000456, -118.4290396619997)",8.32,446
Jan_2013,Jan-13,"90066
(34.002152760000456, -118.4290396619997)",8.51,427
Feb_2013,Feb-13,"90066
(34.002152760000456, -118.4290396619997)",7.89,357
Mar_2013,Mar-13,"90066
(34.002152760000456, -118.4290396619997)",9.83,375
Apr_2013,Apr-13,"90066
(34.002152760000456, -118.4290396619997)",10.67,337
May_2013,May-13,"90066
(34.002152760000456, -118.4290396619997)",12.11,349
Jun_2013,Jun-13,"90066
(34.002152760000456, -118.4290396619997)",12.49,343
Jul_2005,Jul-05,"90067
(34.059550283000476, -118.41458817399968)",415.71,812
Aug_2005,Aug-05,"90067
(34.059550283000476, -118.41458817399968)",452.06,884
Sep_2005,Sep-05,"90067
(34.059550283000476, -118.41458817399968)",403.4,877
Oct_2005,Oct-05,"90067
(34.059550283000476, -118.41458817399968)",381.65,803
Nov_2005,Nov-05,"90067
(34.059550283000476, -118.41458817399968)",348.55,751
Dec_2005,Dec-05,"90067
(34.059550283000476, -118.41458817399968)",359.02,868
Jan_2006,Jan-06,"90067
(34.059550283000476, -118.41458817399968)",347.99,901
Feb_2006,Feb-06,"90067
(34.059550283000476, -118.41458817399968)",304.04,843
Mar_2006,Mar-06,"90067
(34.059550283000476, -118.41458817399968)",330,946
Apr_2006,Apr-06,"90067
(34.059550283000476, -118.41458817399968)",323.11,847
May_2006,May-06,"90067
(34.059550283000476, -118.41458817399968)",371.03,832
Jun_2006,Jun-06,"90067
(34.059550283000476, -118.41458817399968)",408.76,884
Jul_2006,Jul-06,"90067
(34.059550283000476, -118.41458817399968)",455.32,904
Aug_2006,Aug-06,"90067
(34.059550283000476, -118.41458817399968)",437.4,903
Sep_2006,Sep-06,"90067
(34.059550283000476, -118.41458817399968)",401.03,874
Oct_2006,Oct-06,"90067
(34.059550283000476, -118.41458817399968)",380.71,820
Nov_2006,Nov-06,"90067
(34.059550283000476, -118.41458817399968)",354.96,771
Dec_2006,Dec-06,"90067
(34.059550283000476, -118.41458817399968)",346.48,919
Jan_2007,Jan-07,"90067
(34.059550283000476, -118.41458817399968)",356.18,962
Feb_2007,Feb-07,"90067
(34.059550283000476, -118.41458817399968)",343.52,785
Mar_2007,Mar-07,"90067
(34.059550283000476, -118.41458817399968)",382.53,830
Apr_2007,Apr-07,"90067
(34.059550283000476, -118.41458817399968)",406.96,787
May_2007,May-07,"90067
(34.059550283000476, -118.41458817399968)",419.48,804
Jun_2007,Jun-07,"90067
(34.059550283000476, -118.41458817399968)",433.06,804
Jul_2007,Jul-07,"90067
(34.059550283000476, -118.41458817399968)",478.97,831
Aug_2007,Aug-07,"90067
(34.059550283000476, -118.41458817399968)",482.67,857
Sep_2007,Sep-07,"90067
(34.059550283000476, -118.41458817399968)",440,836
Oct_2007,Oct-07,"90067
(34.059550283000476, -118.41458817399968)",463.47,826
Nov_2007,Nov-07,"90067
(34.059550283000476, -118.41458817399968)",392.89,787
Dec_2007,Dec-07,"90067
(34.059550283000476, -118.41458817399968)",350.85,971
Jan_2008,Jan-08,"90067
(34.059550283000476, -118.41458817399968)",355.26,1027
Feb_2008,Feb-08,"90067
(34.059550283000476, -118.41458817399968)",318.34,839
Mar_2008,Mar-08,"90067
(34.059550283000476, -118.41458817399968)",334.03,848
Apr_2008,Apr-08,"90067
(34.059550283000476, -118.41458817399968)",363.5,771
May_2008,May-08,"90067
(34.059550283000476, -118.41458817399968)",402.2,774
Jun_2008,Jun-08,"90067
(34.059550283000476, -118.41458817399968)",402.34,823
Jul_2008,Jul-08,"90067
(34.059550283000476, -118.41458817399968)",477,862
Aug_2008,Aug-08,"90067
(34.059550283000476, -118.41458817399968)",489.91,833
Sep_2008,Sep-08,"90067
(34.059550283000476, -118.41458817399968)",450.76,798
Oct_2008,Oct-08,"90067
(34.059550283000476, -118.41458817399968)",466.92,835
Nov_2008,Nov-08,"90067
(34.059550283000476, -118.41458817399968)",392.64,807
Dec_2008,Dec-08,"90067
(34.059550283000476, -118.41458817399968)",351.93,908
Jan_2009,Jan-09,"90067
(34.059550283000476, -118.41458817399968)",356.99,938
Feb_2009,Feb-09,"90067
(34.059550283000476, -118.41458817399968)",317.51,801
Mar_2009,Mar-09,"90067
(34.059550283000476, -118.41458817399968)",331.92,856
Apr_2009,Apr-09,"90067
(34.059550283000476, -118.41458817399968)",361.86,762
May_2009,May-09,"90067
(34.059550283000476, -118.41458817399968)",401.22,756
Jun_2009,Jun-09,"90067
(34.059550283000476, -118.41458817399968)",405.98,761
Jul_2009,Jul-09,"90067
(34.059550283000476, -118.41458817399968)",452.59,783
Aug_2009,Aug-09,"90067
(34.059550283000476, -118.41458817399968)",473.88,836
Sep_2009,Sep-09,"90067
(34.059550283000476, -118.41458817399968)",418.87,829
Oct_2009,Oct-09,"90067
(34.059550283000476, -118.41458817399968)",406.13,820
Nov_2009,Nov-09,"90067
(34.059550283000476, -118.41458817399968)",369.53,780
Dec_2009,Dec-09,"90067
(34.059550283000476, -118.41458817399968)",364.91,832
Jan_2010,Jan-10,"90067
(34.059550283000476, -118.41458817399968)",350.28,844
Feb_2010,Feb-10,"90067
(34.059550283000476, -118.41458817399968)",294.51,725
Mar_2010,Mar-10,"90067
(34.059550283000476, -118.41458817399968)",339.99,778
Apr_2010,Apr-10,"90067
(34.059550283000476, -118.41458817399968)",365.44,719
May_2010,May-10,"90067
(34.059550283000476, -118.41458817399968)",382.22,726
Jun_2010,Jun-10,"90067
(34.059550283000476, -118.41458817399968)",371.62,693
Jul_2010,Jul-10,"90067
(34.059550283000476, -118.41458817399968)",431.94,695
Aug_2010,Aug-10,"90067
(34.059550283000476, -118.41458817399968)",472.81,748
Sep_2010,Sep-10,"90067
(34.059550283000476, -118.41458817399968)",414.12,750
Oct_2010,Oct-10,"90067
(34.059550283000476, -118.41458817399968)",370.42,792
Nov_2010,Nov-10,"90067
(34.059550283000476, -118.41458817399968)",312.58,768
Dec_2010,Dec-10,"90067
(34.059550283000476, -118.41458817399968)",297.86,842
Jan_2011,Jan-11,"90067
(34.059550283000476, -118.41458817399968)",333.31,860
Feb_2011,Feb-11,"90067
(34.059550283000476, -118.41458817399968)",306.33,759
Mar_2011,Mar-11,"90067
(34.059550283000476, -118.41458817399968)",311.89,831
Apr_2011,Apr-11,"90067
(34.059550283000476, -118.41458817399968)",351.85,737
May_2011,May-11,"90067
(34.059550283000476, -118.41458817399968)",388.76,736
Jun_2011,Jun-11,"90067
(34.059550283000476, -118.41458817399968)",383.44,716
Jul_2011,Jul-11,"90067
(34.059550283000476, -118.41458817399968)",362.3,722
Aug_2011,Aug-11,"90067
(34.059550283000476, -118.41458817399968)",419.97,740
Sep_2011,Sep-11,"90067
(34.059550283000476, -118.41458817399968)",368.97,717
Oct_2011,Oct-11,"90067
(34.059550283000476, -118.41458817399968)",341.46,786
Nov_2011,Nov-11,"90067
(34.059550283000476, -118.41458817399968)",322.26,770
Dec_2011,Dec-11,"90067
(34.059550283000476, -118.41458817399968)",327.88,810
Jan_2012,Jan-12,"90067
(34.059550283000476, -118.41458817399968)",325.27,816
Feb_2012,Feb-12,"90067
(34.059550283000476, -118.41458817399968)",312.71,754
Mar_2012,Mar-12,"90067
(34.059550283000476, -118.41458817399968)",325.06,802
Apr_2012,Apr-12,"90067
(34.059550283000476, -118.41458817399968)",334.42,686
May_2012,May-12,"90067
(34.059550283000476, -118.41458817399968)",355,668
Jun_2012,Jun-12,"90067
(34.059550283000476, -118.41458817399968)",388.04,691
Jul_2012,Jul-12,"90067
(34.059550283000476, -118.41458817399968)",0,724
Aug_2012,Aug-12,"90067
(34.059550283000476, -118.41458817399968)",0,866
Sep_2012,Sep-12,"90067
(34.059550283000476, -118.41458817399968)",0,878
Oct_2012,Oct-12,"90067
(34.059550283000476, -118.41458817399968)",0,788
Nov_2012,Nov-12,"90067
(34.059550283000476, -118.41458817399968)",0,735
Dec_2013,Dec-12,"90067
(34.059550283000476, -118.41458817399968)",0,851
Jan_2013,Jan-13,"90067
(34.059550283000476, -118.41458817399968)",0,880
Feb_2013,Feb-13,"90067
(34.059550283000476, -118.41458817399968)",0,713
Mar_2013,Mar-13,"90067
(34.059550283000476, -118.41458817399968)",0,752
Apr_2013,Apr-13,"90067
(34.059550283000476, -118.41458817399968)",0,683
May_2013,May-13,"90067
(34.059550283000476, -118.41458817399968)",0,686
Jun_2013,Jun-13,"90067
(34.059550283000476, -118.41458817399968)",0,714
Jul_2005,Jul-05,"90068
(34.115253253000446, -118.33141607799968)",38.25,647
Aug_2005,Aug-05,"90068
(34.115253253000446, -118.33141607799968)",44.49,661
Sep_2005,Sep-05,"90068
(34.115253253000446, -118.33141607799968)",38.66,628
Oct_2005,Oct-05,"90068
(34.115253253000446, -118.33141607799968)",28.78,595
Nov_2005,Nov-05,"90068
(34.115253253000446, -118.33141607799968)",24.75,566
Dec_2005,Dec-05,"90068
(34.115253253000446, -118.33141607799968)",23.97,612
Jan_2006,Jan-06,"90068
(34.115253253000446, -118.33141607799968)",23.52,622
Feb_2006,Feb-06,"90068
(34.115253253000446, -118.33141607799968)",20.18,567
Mar_2006,Mar-06,"90068
(34.115253253000446, -118.33141607799968)",22.03,629
Apr_2006,Apr-06,"90068
(34.115253253000446, -118.33141607799968)",23.37,565
May_2006,May-06,"90068
(34.115253253000446, -118.33141607799968)",26.85,583
Jun_2006,Jun-06,"90068
(34.115253253000446, -118.33141607799968)",34.77,730
Jul_2006,Jul-06,"90068
(34.115253253000446, -118.33141607799968)",41.2,813
Aug_2006,Aug-06,"90068
(34.115253253000446, -118.33141607799968)",40.39,738
Sep_2006,Sep-06,"90068
(34.115253253000446, -118.33141607799968)",37.03,660
Oct_2006,Oct-06,"90068
(34.115253253000446, -118.33141607799968)",33.64,599
Nov_2006,Nov-06,"90068
(34.115253253000446, -118.33141607799968)",29.04,571
Dec_2006,Dec-06,"90068
(34.115253253000446, -118.33141607799968)",26.86,656
Jan_2007,Jan-07,"90068
(34.115253253000446, -118.33141607799968)",25.93,674
Feb_2007,Feb-07,"90068
(34.115253253000446, -118.33141607799968)",23.16,559
Mar_2007,Mar-07,"90068
(34.115253253000446, -118.33141607799968)",27.84,591
Apr_2007,Apr-07,"90068
(34.115253253000446, -118.33141607799968)",31.48,548
May_2007,May-07,"90068
(34.115253253000446, -118.33141607799968)",35.52,566
Jun_2007,Jun-07,"90068
(34.115253253000446, -118.33141607799968)",38.26,623
Jul_2007,Jul-07,"90068
(34.115253253000446, -118.33141607799968)",40.61,679
Aug_2007,Aug-07,"90068
(34.115253253000446, -118.33141607799968)",39.79,740
Sep_2007,Sep-07,"90068
(34.115253253000446, -118.33141607799968)",35.84,702
Oct_2007,Oct-07,"90068
(34.115253253000446, -118.33141607799968)",31.55,619
Nov_2007,Nov-07,"90068
(34.115253253000446, -118.33141607799968)",26.53,584
Dec_2007,Dec-07,"90068
(34.115253253000446, -118.33141607799968)",21.1,645
Jan_2008,Jan-08,"90068
(34.115253253000446, -118.33141607799968)",19.63,658
Feb_2008,Feb-08,"90068
(34.115253253000446, -118.33141607799968)",19.14,577
Mar_2008,Mar-08,"90068
(34.115253253000446, -118.33141607799968)",23.45,594
Apr_2008,Apr-08,"90068
(34.115253253000446, -118.33141607799968)",29.34,572
May_2008,May-08,"90068
(34.115253253000446, -118.33141607799968)",32.63,599
Jun_2008,Jun-08,"90068
(34.115253253000446, -118.33141607799968)",34.57,666
Jul_2008,Jul-08,"90068
(34.115253253000446, -118.33141607799968)",39.89,723
Aug_2008,Aug-08,"90068
(34.115253253000446, -118.33141607799968)",37.94,723
Sep_2008,Sep-08,"90068
(34.115253253000446, -118.33141607799968)",34.2,688
Oct_2008,Oct-08,"90068
(34.115253253000446, -118.33141607799968)",31.53,643
Nov_2008,Nov-08,"90068
(34.115253253000446, -118.33141607799968)",26.74,602
Dec_2008,Dec-08,"90068
(34.115253253000446, -118.33141607799968)",21.24,634
Jan_2009,Jan-09,"90068
(34.115253253000446, -118.33141607799968)",19.64,641
Feb_2009,Feb-09,"90068
(34.115253253000446, -118.33141607799968)",18.28,557
Mar_2009,Mar-09,"90068
(34.115253253000446, -118.33141607799968)",22.78,598
Apr_2009,Apr-09,"90068
(34.115253253000446, -118.33141607799968)",27.75,551
May_2009,May-09,"90068
(34.115253253000446, -118.33141607799968)",30.57,566
Jun_2009,Jun-09,"90068
(34.115253253000446, -118.33141607799968)",30.76,602
Jul_2009,Jul-09,"90068
(34.115253253000446, -118.33141607799968)",34.92,659
Aug_2009,Aug-09,"90068
(34.115253253000446, -118.33141607799968)",35.57,723
Sep_2009,Sep-09,"90068
(34.115253253000446, -118.33141607799968)",31.62,703
Oct_2009,Oct-09,"90068
(34.115253253000446, -118.33141607799968)",26.72,635
Nov_2009,Nov-09,"90068
(34.115253253000446, -118.33141607799968)",22.94,591
Dec_2009,Dec-09,"90068
(34.115253253000446, -118.33141607799968)",19.68,623
Jan_2010,Jan-10,"90068
(34.115253253000446, -118.33141607799968)",17.62,626
Feb_2010,Feb-10,"90068
(34.115253253000446, -118.33141607799968)",15.53,536
Mar_2010,Mar-10,"90068
(34.115253253000446, -118.33141607799968)",19.03,567
Apr_2010,Apr-10,"90068
(34.115253253000446, -118.33141607799968)",23.72,522
May_2010,May-10,"90068
(34.115253253000446, -118.33141607799968)",27.56,537
Jun_2010,Jun-10,"90068
(34.115253253000446, -118.33141607799968)",29.37,546
Jul_2010,Jul-10,"90068
(34.115253253000446, -118.33141607799968)",33.54,579
Aug_2010,Aug-10,"90068
(34.115253253000446, -118.33141607799968)",34.69,631
Sep_2010,Sep-10,"90068
(34.115253253000446, -118.33141607799968)",30.96,633
Oct_2010,Oct-10,"90068
(34.115253253000446, -118.33141607799968)",24.88,623
Nov_2010,Nov-10,"90068
(34.115253253000446, -118.33141607799968)",20.38,586
Dec_2010,Dec-10,"90068
(34.115253253000446, -118.33141607799968)",18.01,622
Jan_2011,Jan-11,"90068
(34.115253253000446, -118.33141607799968)",18.25,631
Feb_2011,Feb-11,"90068
(34.115253253000446, -118.33141607799968)",16.91,556
Mar_2011,Mar-11,"90068
(34.115253253000446, -118.33141607799968)",18.82,603
Apr_2011,Apr-11,"90068
(34.115253253000446, -118.33141607799968)",24.47,536
May_2011,May-11,"90068
(34.115253253000446, -118.33141607799968)",28.67,538
Jun_2011,Jun-11,"90068
(34.115253253000446, -118.33141607799968)",30.61,574
Jul_2011,Jul-11,"90068
(34.115253253000446, -118.33141607799968)",33.22,612
Aug_2011,Aug-11,"90068
(34.115253253000446, -118.33141607799968)",34.18,629
Sep_2011,Sep-11,"90068
(34.115253253000446, -118.33141607799968)",30.24,605
Oct_2011,Oct-11,"90068
(34.115253253000446, -118.33141607799968)",24.61,592
Nov_2011,Nov-11,"90068
(34.115253253000446, -118.33141607799968)",21.43,571
Dec_2011,Dec-11,"90068
(34.115253253000446, -118.33141607799968)",20.9,605
Jan_2012,Jan-12,"90068
(34.115253253000446, -118.33141607799968)",20.91,606
Feb_2012,Feb-12,"90068
(34.115253253000446, -118.33141607799968)",20.82,548
Mar_2012,Mar-12,"90068
(34.115253253000446, -118.33141607799968)",22.7,574
Apr_2012,Apr-12,"90068
(34.115253253000446, -118.33141607799968)",21.15,513
May_2012,May-12,"90068
(34.115253253000446, -118.33141607799968)",24.17,518
Jun_2012,Jun-12,"90068
(34.115253253000446, -118.33141607799968)",31.84,545
Jul_2012,Jul-12,"90068
(34.115253253000446, -118.33141607799968)",19.44,605
Aug_2012,Aug-12,"90068
(34.115253253000446, -118.33141607799968)",20.94,767
Sep_2012,Sep-12,"90068
(34.115253253000446, -118.33141607799968)",20.32,759
Oct_2012,Oct-12,"90068
(34.115253253000446, -118.33141607799968)",18.51,633
Nov_2012,Nov-12,"90068
(34.115253253000446, -118.33141607799968)",16.46,572
Dec_2013,Dec-12,"90068
(34.115253253000446, -118.33141607799968)",13.07,621
Jan_2013,Jan-13,"90068
(34.115253253000446, -118.33141607799968)",12.49,636
Feb_2013,Feb-13,"90068
(34.115253253000446, -118.33141607799968)",12.47,516
Mar_2013,Mar-13,"90068
(34.115253253000446, -118.33141607799968)",14.59,535
Apr_2013,Apr-13,"90068
(34.115253253000446, -118.33141607799968)",16.38,505
May_2013,May-13,"90068
(34.115253253000446, -118.33141607799968)",17.85,528
Jun_2013,Jun-13,"90068
(34.115253253000446, -118.33141607799968)",18.77,565
Jul_2005,Jul-05,"90069
(34.08940047000044, -118.3797890249997)",45.56,1038
Aug_2005,Aug-05,"90069
(34.08940047000044, -118.3797890249997)",46.17,1106
Sep_2005,Sep-05,"90069
(34.08940047000044, -118.3797890249997)",44.38,1068
Oct_2005,Oct-05,"90069
(34.08940047000044, -118.3797890249997)",41.41,1023
Nov_2005,Nov-05,"90069
(34.08940047000044, -118.3797890249997)",39.63,991
Dec_2005,Dec-05,"90069
(34.08940047000044, -118.3797890249997)",38.11,1000
Jan_2006,Jan-06,"90069
(34.08940047000044, -118.3797890249997)",38.02,1002
Feb_2006,Feb-06,"90069
(34.08940047000044, -118.3797890249997)",33.6,914
Mar_2006,Mar-06,"90069
(34.08940047000044, -118.3797890249997)",37.08,1011
Apr_2006,Apr-06,"90069
(34.08940047000044, -118.3797890249997)",34.81,897
May_2006,May-06,"90069
(34.08940047000044, -118.3797890249997)",37.27,959
Jun_2006,Jun-06,"90069
(34.08940047000044, -118.3797890249997)",45.06,1298
Jul_2006,Jul-06,"90069
(34.08940047000044, -118.3797890249997)",46.67,1360
Aug_2006,Aug-06,"90069
(34.08940047000044, -118.3797890249997)",47.52,1233
Sep_2006,Sep-06,"90069
(34.08940047000044, -118.3797890249997)",45.67,1170
Oct_2006,Oct-06,"90069
(34.08940047000044, -118.3797890249997)",44.06,1055
Nov_2006,Nov-06,"90069
(34.08940047000044, -118.3797890249997)",42.36,1018
Dec_2006,Dec-06,"90069
(34.08940047000044, -118.3797890249997)",39.96,1086
Jan_2007,Jan-07,"90069
(34.08940047000044, -118.3797890249997)",39.86,1085
Feb_2007,Feb-07,"90069
(34.08940047000044, -118.3797890249997)",35.56,942
Mar_2007,Mar-07,"90069
(34.08940047000044, -118.3797890249997)",39.85,1036
Apr_2007,Apr-07,"90069
(34.08940047000044, -118.3797890249997)",40.66,946
May_2007,May-07,"90069
(34.08940047000044, -118.3797890249997)",41.81,997
Jun_2007,Jun-07,"90069
(34.08940047000044, -118.3797890249997)",45.22,1112
Jul_2007,Jul-07,"90069
(34.08940047000044, -118.3797890249997)",45.89,1170
Aug_2007,Aug-07,"90069
(34.08940047000044, -118.3797890249997)",46.17,1284
Sep_2007,Sep-07,"90069
(34.08940047000044, -118.3797890249997)",44.72,1209
Oct_2007,Oct-07,"90069
(34.08940047000044, -118.3797890249997)",42.44,1075
Nov_2007,Nov-07,"90069
(34.08940047000044, -118.3797890249997)",40.72,1041
Dec_2007,Dec-07,"90069
(34.08940047000044, -118.3797890249997)",34.82,1116
Jan_2008,Jan-08,"90069
(34.08940047000044, -118.3797890249997)",35.69,1117
Feb_2008,Feb-08,"90069
(34.08940047000044, -118.3797890249997)",33.06,983
Mar_2008,Mar-08,"90069
(34.08940047000044, -118.3797890249997)",35.95,1045
Apr_2008,Apr-08,"90069
(34.08940047000044, -118.3797890249997)",39.54,1015
May_2008,May-08,"90069
(34.08940047000044, -118.3797890249997)",41.38,1060
Jun_2008,Jun-08,"90069
(34.08940047000044, -118.3797890249997)",42.11,1173
Jul_2008,Jul-08,"90069
(34.08940047000044, -118.3797890249997)",45.08,1239
Aug_2008,Aug-08,"90069
(34.08940047000044, -118.3797890249997)",45.57,1299
Sep_2008,Sep-08,"90069
(34.08940047000044, -118.3797890249997)",44.32,1251
Oct_2008,Oct-08,"90069
(34.08940047000044, -118.3797890249997)",43.12,1193
