ID NUMBER,FISCAL YEAR,DEPARTMENT NAME,VENDOR NAME,TRANSACTION DATE,DOLLAR AMOUNT,AUTHORITY,BUSINESS TAX REGISTRATION CERTIFICATE,GOVERNMENT ACTIVITY,FUND GROUP NAME,FUND TYPE,FUND NAME,FUND,ACCOUNT NAME,ACCOUNT CODE,TRANSACTION ID,EXPENDITURE TYPE,SETTLEMENT/JUDGMENT,FISCAL MONTH NUMBER,FISCAL YEAR-MONTH,FISCAL YEAR-QUARTER,CALENDAR MONTH NUMBER,CALENDAR MONTH/YEAR,CALENDAR MONTH,DATA SOURCE,AUTHORITY NAME,AUTHORITY LINK,DEPARTMENT NUMBER,PROGRAM,VENDOR ID,ZIP,PAYMENT METHOD,PAYMENT STATUS,INV NUM,INVOICE DUE DATE,INVOICE DISCOUNT DUE DATE,INV DATE,INV LINE,INVOICE DISTRIBUTION LINE,PO NUM,DESCRIPTION,DETAILED ITEM DESCRIPTION,UNIT PRICE,UNIT OF MEASURE,QUANTITY,SALES TAX PERCENT,SALES TAX,DISCOUNT,RECEIVER ID,PO DATE,PO LINE NUMBER,PROCUREMENT ORGANIZATION,BUYER NAME,SUPPLIER CITY,SUPPLIER COUNTRY,BU NAME,SITE LOCATION,ITEM CODE,ITEM CODE NAME,CURRENCY,VALUE OF SPEND,VENDOR NUM
1547097,2015,AGING,INTERNATIONAL INSTITUTE OF LOS ANGELES,10/16/2014,$4044.00,CO119666,0000472223,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,NSIP CONGREGATE MEALS III C1,02LA07,EFT26150000002707,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,INTERNATIONAL INSTITUTE OF LA,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119666,02,SENIOR SERVICES,100005037,90031,EFT,PAID,GAX0215395020059,,,10/07/2014,2,3,GAE02CO15119666Y,NSIP CONGREGATE MEALS III C1,,,,,,,,,,4,,,,,,,,,,,100005037 - INTERNATIONAL INSTITUTE OF LOS ANGELES
410589,2015,AGING,ONEGENERATION,07/08/2014,$3970.00,CO119601,0000611371,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,HOME DELIVERED MEALS III C2,02KAA4,AD26150000001171,CONTRIBUTIONS TO OTHER AGENCIES,,1,2015-01 (JUL),2015-01,7,"JULY,2014",JULY     ,FMS,ONEGENERATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119601,02,SENIOR SERVICES,100002398,91406,CHECK,PAID,GAX0215395020008,,,06/20/2014,1,4,GAE02CO14119601Y,HOME DELIVERED MEALS III C2,,,,,,,,,,4,,,,,,,,,,,100002398 - ONEGENERATION
421355,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,08/25/2014,$3946.00,CO119670,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,CONGREGATE MEALS FOR SENIORS,02KQ02,EFT26150000001343,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,WATTS LABOR COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119670,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215395020028,,,07/28/2014,1,7,GAE02CO14119670Y,CONGREGATE MEALS FOR SENIORS,,,,,,,,,,7,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
1547314,2015,AGING,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC,10/20/2014,$3711.00,CO124082,0000503722,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR HUMAN SERVICES PROGRAM,42J,EVIDENCE BASED PROGRAMS,02L340,AD26150000023512,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC.,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-124082,02,SENIOR SERVICES,100002756,91302,CHECK,PAID,GAX021542J020015,,,09/19/2014,1,2,GAE02CO15124082Y,EVIDENCE BASED PROGRAMS,,,,,,,,,,2,,,,,,,,,,,100002756 - SAN FERNANDO VALLEY INTERFAITH COUNCIL INC
1547314,2015,AGING,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC,10/20/2014,$3711.00,CO124082,0000503722,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR HUMAN SERVICES PROGRAM,42J,EVIDENCE BASED PROGRAMS,02L340,AD26150000023512,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC.,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-124082,02,SENIOR SERVICES,100002756,91302,CHECK,PAID,GAX021542J020015,,,09/19/2014,1,2,GAE02CO15124082Y,EVIDENCE BASED PROGRAMS,,,,,,,,,,2,,,,,,,,,,,100002756 - SAN FERNANDO VALLEY INTERFAITH COUNCIL INC
421390,2015,AGING,WISE AND HEALTHY AGING,08/21/2014,$3692.00,CO119339,0000476416,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,TITLE VII OLDER AMERICANS ACT,564,ELDER ABUSE PREV PROG FOR SENIORS,02KQB2,AD26150000011014,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,WISE & HEALTHY AGING,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119339,02,SENIOR SERVICES,100004988,90401,CHECK,PAID,GAX0215564020002,,,08/04/2014,1,3,GAE02CO14119339Y,ELDER ABUSE PREV PROG FOR SENIORS,,,,,,,,,,5,,,,,,,,,,,100004988 - WISE AND HEALTHY AGING
1547253,2015,AGING,WILMINGTON JAYCEES FOUNDATION INC,10/06/2014,$3655.01,CO119338,0000594548,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02KAA1,AD26150000021201,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WILMINGTON JAYCEES FOUNDATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119338,02,SENIOR SERVICES,100004989,90744,CHECK,PAID,GAX0215395020036,,,09/12/2014,1,7,GAE02CO14119338Y,SOCIAL SERVICES III B,,,,,,,,,,12,,,,,,,,,,,100004989 - WILMINGTON JAYCEES FOUNDATION INC
1547253,2015,AGING,WILMINGTON JAYCEES FOUNDATION INC,10/06/2014,$3655.01,CO119338,0000594548,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02KAA1,AD26150000021201,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WILMINGTON JAYCEES FOUNDATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119338,02,SENIOR SERVICES,100004989,90744,CHECK,PAID,GAX0215395020036,,,09/12/2014,1,7,GAE02CO14119338Y,SOCIAL SERVICES III B,,,,,,,,,,12,,,,,,,,,,,100004989 - WILMINGTON JAYCEES FOUNDATION INC
421287,2015,AGING,INTERNATIONAL INSTITUTE OF LOS ANGELES,08/15/2014,$3650.99,CO119666,0000472223,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,NSIP CONGREGATE MEALS III C1,02KAA7,EFT26150000001038,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,INTERNATIONAL INSTITUTE OF LA,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119666,02,SENIOR SERVICES,100005037,90031,EFT,PAID,GAX0215395020012,,,06/12/2014,2,3,GAE02CO14119666Y,NSIP CONGREGATE MEALS III C1,,,,,,,,,,3,,,,,,,,,,,100005037 - INTERNATIONAL INSTITUTE OF LOS ANGELES
421322,2015,AGING,SAINT BARNABAS SENIOR CENTER OF LOS ANGELES,08/13/2014,$3646.00,CO119332,0000563835,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,CONGREGATE MEALS FOR SENIORS,02KQ02,EFT26150000000992,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,ST BARNABAS SR CENTER,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119332,02,SENIOR SERVICES,100025319,90057,EFT,PAID,GAX0215395020018,,,07/15/2014,1,6,GAE02CO14119332Y,CONGREGATE MEALS FOR SENIORS,,,,,,,,,,7,,,,,,,,,,,100025319 - SAINT BARNABAS SENIOR CENTER OF LOS ANGELES
1547098,2015,AGING,INTERNATIONAL INSTITUTE OF LOS ANGELES,10/16/2014,$3640.00,CO119666,0000472223,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,NSIP HOME DELIVERED MEALS III C2,02LA08,EFT26150000002707,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,INTERNATIONAL INSTITUTE OF LA,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119666,02,SENIOR SERVICES,100005037,90031,EFT,PAID,GAX0215395020059,,,10/07/2014,2,6,GAE02CO15119666Y,NSIP HOME DELIVERED MEALS III C2,,,,,,,,,,7,,,,,,,,,,,100005037 - INTERNATIONAL INSTITUTE OF LOS ANGELES
1547093,2015,AGING,INTERNATIONAL INSTITUTE OF LOS ANGELES,10/16/2014,$3640.00,CO119666,0000472223,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,NSIP HOME DELIVERED MEALS III C2,02LA08,EFT26150000002706,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,INTERNATIONAL INSTITUTE OF LA,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119666,02,SENIOR SERVICES,100005037,90031,EFT,PAID,GAX0215395020058,,,09/26/2014,2,5,GAE02CO15119666Y,NSIP HOME DELIVERED MEALS III C2,,,,,,,,,,7,,,,,,,,,,,100005037 - INTERNATIONAL INSTITUTE OF LOS ANGELES
1547098,2015,AGING,INTERNATIONAL INSTITUTE OF LOS ANGELES,10/16/2014,$3640.00,CO119666,0000472223,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,NSIP HOME DELIVERED MEALS III C2,02LA08,EFT26150000002707,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,INTERNATIONAL INSTITUTE OF LA,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119666,02,SENIOR SERVICES,100005037,90031,EFT,PAID,GAX0215395020059,,,10/07/2014,2,6,GAE02CO15119666Y,NSIP HOME DELIVERED MEALS III C2,,,,,,,,,,7,,,,,,,,,,,100005037 - INTERNATIONAL INSTITUTE OF LOS ANGELES
1547093,2015,AGING,INTERNATIONAL INSTITUTE OF LOS ANGELES,10/16/2014,$3640.00,CO119666,0000472223,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,NSIP HOME DELIVERED MEALS III C2,02LA08,EFT26150000002706,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,INTERNATIONAL INSTITUTE OF LA,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119666,02,SENIOR SERVICES,100005037,90031,EFT,PAID,GAX0215395020058,,,09/26/2014,2,5,GAE02CO15119666Y,NSIP HOME DELIVERED MEALS III C2,,,,,,,,,,7,,,,,,,,,,,100005037 - INTERNATIONAL INSTITUTE OF LOS ANGELES
410652,2015,AGING,"PARTNERS IN CARE FOUNDATION, INC.",07/18/2014,$3626.00,CO124101,0000681522,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR HUMAN SERVICES PROGRAM,42J,EVIDENCE BASED PROGRAMS,02L340,AD26150000003698,CONTRIBUTIONS TO OTHER AGENCIES,,1,2015-01 (JUL),2015-01,7,"JULY,2014",JULY     ,FMS,"PRTNERS IN CARE FOUNDATION, INC",http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-124101,02,SENIOR SERVICES,100016196,91340,CHECK,PAID,GAX021542J020002,,,06/20/2014,1,1,GAE02CO15124101Y,EVIDENCE BASED PROGRAMS,,,,,,,,,,1,,,,,,,,,,,"100016196 - PARTNERS IN CARE FOUNDATION, INC."
434216,2015,AGING,"PARTNERS IN CARE FOUNDATION, INC.",09/17/2014,$3560.00,CO124101,0000681522,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR HUMAN SERVICES PROGRAM,42J,EVIDENCE BASED PROGRAMS,02L340,AD26150000017606,CONTRIBUTIONS TO OTHER AGENCIES,,3,2015-03 (SEP),2015-01,9,"SEPTEMBER,2014",SEPTEMBER,FMS,"PRTNERS IN CARE FOUNDATION, INC",http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-124101,02,SENIOR SERVICES,100016196,91340,CHECK,PAID,GAX021542J020010,,,08/04/2014,1,1,GAE02CO15124101Y,EVIDENCE BASED PROGRAMS,,,,,,,,,,1,,,,,,,,,,,"100016196 - PARTNERS IN CARE FOUNDATION, INC."
1547262,2015,AGING,WILMINGTON JAYCEES FOUNDATION INC,10/07/2014,$3541.00,CO119338,0000594548,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,CONGREGATE MEALS FOR SENIORS,02LQ02,AD26150000021450,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WILMINGTON JAYCEES FOUNDATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119338,02,SENIOR SERVICES,100004989,90744,CHECK,PAID,GAX0215395020038,,,09/12/2014,2,3,GAE02CO15119338Y,CONGREGATE MEALS FOR SENIORS,,,,,,,,,,4,,,,,,,,,,,100004989 - WILMINGTON JAYCEES FOUNDATION INC
1547262,2015,AGING,WILMINGTON JAYCEES FOUNDATION INC,10/07/2014,$3541.00,CO119338,0000594548,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,CONGREGATE MEALS FOR SENIORS,02LQ02,AD26150000021450,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WILMINGTON JAYCEES FOUNDATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119338,02,SENIOR SERVICES,100004989,90744,CHECK,PAID,GAX0215395020038,,,09/12/2014,2,3,GAE02CO15119338Y,CONGREGATE MEALS FOR SENIORS,,,,,,,,,,4,,,,,,,,,,,100004989 - WILMINGTON JAYCEES FOUNDATION INC
410672,2015,AGING,THE KOREA TIMES LA INC,07/07/2014,$3500.00,,0000355418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,OFFICE AND ADMINISTRATIVE,006010,AD26150000000837,SUPPLIES & OTHER SERVICES,,1,2015-01 (JUL),2015-01,7,"JULY,2014",JULY     ,FMS,,,02,SENIOR SERVICES,VC0000000265,,CHECK,PAID,GAX0215100020003,,,07/01/2014,1,1,GAEAE02AE14020014M,OFFICE AND ADMINISTRATIVE,,,,,,,,,,1,,,,,,,,,,,VC0000000265 - THE KOREA TIMES LA INC
410671,2015,AGING,THE JOONG-ANG DAILY NEWS CALIFORNIA INC,07/07/2014,$3500.00,,0000230060,COMMUNITY DEVELOPMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,OFFICE AND ADMINISTRATIVE,006010,AD26150000000815,SUPPLIES & OTHER SERVICES,,1,2015-01 (JUL),2015-01,7,"JULY,2014",JULY     ,FMS,,,02,SENIOR SERVICES,100013167,90005,CHECK,PAID,GAX0215100020002,,,07/01/2014,1,1,GAEAE02AE14020011M,OFFICE AND ADMINISTRATIVE,,,,,,,,,,1,,,,,,,,,,,100013167 - THE JOONG-ANG DAILY NEWS CALIFORNIA INC
1547321,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,10/06/2014,$3454.00,CO124446,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR HUMAN SERVICES PROGRAM,42J,EVIDENCE BASED PROGRAMS,02L340,EFT26150000002376,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WATTS LABOR COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-124446,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX021542J020014,,,09/15/2014,1,1,GAE02CO15124446Y,EVIDENCE BASED PROGRAMS,,,,,,,,,,1,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
1547321,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,10/06/2014,$3454.00,CO124446,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR HUMAN SERVICES PROGRAM,42J,EVIDENCE BASED PROGRAMS,02L340,EFT26150000002376,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,WATTS LABOR COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-124446,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX021542J020014,,,09/15/2014,1,1,GAE02CO15124446Y,EVIDENCE BASED PROGRAMS,,,,,,,,,,1,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
1547137,2015,AGING,ONEGENERATION,10/20/2014,$3440.00,CO119601,0000611371,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02KAA1,AD26150000023505,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,ONEGENERATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119601,02,SENIOR SERVICES,100002398,91406,CHECK,PAID,GAX0215395020061,,,09/18/2014,2,6,GAE02CO14119601Y,SOCIAL SERVICES III B,,,,,,,,,,14,,,,,,,,,,,100002398 - ONEGENERATION
1547137,2015,AGING,ONEGENERATION,10/20/2014,$3440.00,CO119601,0000611371,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02KAA1,AD26150000023505,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,ONEGENERATION,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119601,02,SENIOR SERVICES,100002398,91406,CHECK,PAID,GAX0215395020061,,,09/18/2014,2,6,GAE02CO14119601Y,SOCIAL SERVICES III B,,,,,,,,,,14,,,,,,,,,,,100002398 - ONEGENERATION
1547319,2015,AGING,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC,10/20/2014,$3421.00,CO124082,0000503722,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR HUMAN SERVICES PROGRAM,42J,EVIDENCE BASED PROGRAMS,02L340,AD26150000023512,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC.,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-124082,02,SENIOR SERVICES,100002756,91302,CHECK,PAID,GAX021542J020015,,,09/19/2014,1,7,GAE02CO15124082Y,EVIDENCE BASED PROGRAMS,,,,,,,,,,7,,,,,,,,,,,100002756 - SAN FERNANDO VALLEY INTERFAITH COUNCIL INC
1547319,2015,AGING,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC,10/20/2014,$3421.00,CO124082,0000503722,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR HUMAN SERVICES PROGRAM,42J,EVIDENCE BASED PROGRAMS,02L340,AD26150000023512,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,SAN FERNANDO VALLEY INTERFAITH COUNCIL INC.,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-124082,02,SENIOR SERVICES,100002756,91302,CHECK,PAID,GAX021542J020015,,,09/19/2014,1,7,GAE02CO15124082Y,EVIDENCE BASED PROGRAMS,,,,,,,,,,7,,,,,,,,,,,100002756 - SAN FERNANDO VALLEY INTERFAITH COUNCIL INC
421350,2015,AGING,WATTS LABOR COMMUNITY ACTION COMMITTEE,08/25/2014,$3407.99,CO119600,0000297418,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,NSIP HOME DELIVERED MEALS III C2,02KAA8,EFT26150000001342,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,WATTS LABOR  COMMUNITY ACTION COMMITTEE,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119600,02,SENIOR SERVICES,100002393,90059,EFT,PAID,GAX0215395020027,,,07/28/2014,2,5,GAE02CO14119600Y,NSIP HOME DELIVERED MEALS III C2,,,,,,,,,,5,,,,,,,,,,,100002393 - WATTS LABOR COMMUNITY ACTION COMMITTEE
1547082,2015,AGING,INTERNATIONAL INSTITUTE OF LOS ANGELES,10/15/2014,$3249.00,CO119666,0000472223,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02KAA1,EFT26150000002662,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,INTERNATIONAL INSTITUTE OF LA,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119666,02,SENIOR SERVICES,100005037,90031,EFT,PAID,GAX0215395020055,,,09/16/2014,1,11,GAE02CO14119666Y,SOCIAL SERVICES III B,,,,,,,,,,14,,,,,,,,,,,100005037 - INTERNATIONAL INSTITUTE OF LOS ANGELES
1547082,2015,AGING,INTERNATIONAL INSTITUTE OF LOS ANGELES,10/15/2014,$3249.00,CO119666,0000472223,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,SOCIAL SERVICES III B,02KAA1,EFT26150000002662,CONTRIBUTIONS TO OTHER AGENCIES,,4,2015-04 (OCT),2015-02,10,"OCTOBER,2014",OCTOBER  ,FMS,INTERNATIONAL INSTITUTE OF LA,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-119666,02,SENIOR SERVICES,100005037,90031,EFT,PAID,GAX0215395020055,,,09/16/2014,1,11,GAE02CO14119666Y,SOCIAL SERVICES III B,,,,,,,,,,14,,,,,,,,,,,100005037 - INTERNATIONAL INSTITUTE OF LOS ANGELES
421331,2015,AGING,SAINT BARNABAS SENIOR CENTER OF LOS ANGELES,08/14/2014,$3242.99,CO123331,0000563835,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,AREA PLAN FOR THE AGING TIT 7,395,NSIP CONGREGATE MEALS III C1,02KAA7,EFT26150000001007,CONTRIBUTIONS TO OTHER AGENCIES,,2,2015-02 (AUG),2015-01,8,"AUGUST,2014",AUGUST   ,FMS,ST BARNABAS SENIOR CENTER OF LA,http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-123331,02,SENIOR SERVICES,100025319,90057,EFT,PAID,GAX0215395020019,,,07/15/2014,2,3,GAE02CO14123331Y,NSIP CONGREGATE MEALS III C1,,,,,,,,,,3,,,,,,,,,,,100025319 - SAINT BARNABAS SENIOR CENTER OF LOS ANGELES
410654,2015,AGING,"PARTNERS IN CARE FOUNDATION, INC.",07/18/2014,$3241.00,CO124101,0000681522,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,SENIOR HUMAN SERVICES PROGRAM,42J,EVIDENCE BASED PROGRAMS,02L340,AD26150000003698,CONTRIBUTIONS TO OTHER AGENCIES,,1,2015-01 (JUL),2015-01,7,"JULY,2014",JULY     ,FMS,"PRTNERS IN CARE FOUNDATION, INC",http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-124101,02,SENIOR SERVICES,100016196,91340,CHECK,PAID,GAX021542J020002,,,06/20/2014,1,3,GAE02CO15124101Y,EVIDENCE BASED PROGRAMS,,,,,,,,,,3,,,,,,,,,,,"100016196 - PARTNERS IN CARE FOUNDATION, INC."
